building_id,year,meter,total_meter_reading,site_id,sqm,primaryspaceusage,yearbuilt,region,country,Avg_AirTemp_Annual,Total_HDD_Annual,Total_CDD_Annual,Count_Heating_Days_Annual,Count_Cooling_Days_Annual,eui,log_eui,log_sqm,Cluster,efficiency_status,eui_zscore
Hog_office_Myles,2016,chilledwater,708234.6763,Hog,7412.0,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,95.55243878845117,4.559675194049215,8.91085558740525,3,Average,-0.2906587142559039
Hog_office_Myles,2016,electricity,472262.734,Hog,7412.0,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,63.71596519158122,4.154435162126467,8.91085558740525,3,Average,-0.44159440213074785
Hog_office_Myles,2017,chilledwater,617436.3515,Hog,7412.0,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,83.3022600512682,4.422475680272551,8.91085558740525,3,Average,-0.3417600402767317
Hog_office_Myles,2017,electricity,448766.515,Hog,7412.0,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,60.54594104155424,4.1034024329306025,8.91085558740525,3,Average,-0.46060205063171544
Hog_office_Nancie,2016,chilledwater,1065352.729,Hog,8348.1,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,127.61619158850517,4.849027256187255,9.029789247042451,3,Average,-0.18288665548473287
Hog_office_Nancie,2016,electricity,529876.754,Hog,8348.1,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,63.47273679040739,4.150610471821682,9.029789247042451,3,Average,-0.4430189461456173
Hog_office_Nancie,2017,chilledwater,946780.3437,Hog,8348.1,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,113.41267398569734,4.7310331485908765,9.029789247042451,3,Average,-0.22683473660282144
Hog_office_Nancie,2017,electricity,562272.71,Hog,8348.1,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,67.3533750194655,4.209953013248421,9.029789247042451,3,Average,-0.420916225276733
Hog_office_Napoleon,2016,chilledwater,1705296.9801,Hog,12365.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,137.90875993497988,4.926592306603168,9.422657528805518,3,Average,-0.15399677956594757
Hog_office_Napoleon,2016,electricity,1140900.84,Hog,12365.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,92.26558299771945,4.524671190039519,9.422657528805518,3,Average,-0.30369630434420125
Hog_office_Napoleon,2016,steam,1105250.8756,Hog,12365.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,89.38254125220372,4.492925375101613,9.422657528805518,3,Average,-0.31552034944671886
Hog_office_Napoleon,2017,chilledwater,1294688.5209,Hog,12365.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,104.70251839002377,4.65112317097808,9.422657528805518,3,Average,-0.2565980040219448
Hog_office_Napoleon,2017,electricity,1123697.124,Hog,12365.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,90.87430443010336,4.509477281685225,9.422657528805518,3,Average,-0.30935542690936746
Hog_office_Napoleon,2017,steam,2055066.1597,Hog,12365.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,166.19487923560905,5.113161071089939,9.422657528805518,3,Average,-0.08450738418178486
Hog_office_Nia,2016,chilledwater,33279806.4398,Hog,53614.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,620.7251492099138,6.430888390095031,10.889572967693558,3,Average,0.40629328618096666
Hog_office_Nia,2016,electricity,16748019.033,Hog,53614.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,312.3791189120833,5.744217574861168,10.889572967693558,3,Average,0.1505358987650542
Hog_office_Nia,2016,steam,122737756.875,Hog,53614.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,2289.2684964300634,7.735987611645084,10.889572967693558,3,Average,0.8923904958148177
Hog_office_Nia,2017,chilledwater,28471939.8148,Hog,53614.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,531.0502367796712,6.274856624638217,10.889572967693558,3,Average,0.34817770036924683
Hog_office_Nia,2017,electricity,14601759.149,Hog,53614.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,272.347711603599,5.607079601384245,10.889572967693558,3,Average,0.09945749404207901
Hog_office_Nia,2017,steam,136735312.5,Hog,53614.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,2550.346781834731,7.843984621782644,10.889572967693558,3,Average,0.9326150583690093
Hog_office_Patrick,2016,electricity,104256.699,Hog,964.8,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,108.06042599502487,4.682690570616412,6.8719208259729205,2,Average,-0.16217988022353738
Hog_office_Patrick,2017,electricity,86376.938,Hog,964.8,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,89.52833540630182,4.4945551718931,6.8719208259729205,2,Average,-0.23533801553976252
Hog_office_Randi,2016,electricity,869633.418,Hog,8556.3,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,101.63662073559833,4.6214039105123845,9.054423132701205,3,Average,-0.2676672387178312
Hog_office_Randi,2016,steam,492965.7859,Hog,8556.3,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,57.614364374788174,4.053771918118185,9.054423132701205,3,Average,-0.47908743041330343
Hog_office_Randi,2017,electricity,777803.12,Hog,8556.3,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,90.90414314598601,4.509805579308497,9.054423132701205,3,Average,-0.30923314918828154
Hog_office_Randi,2017,steam,633432.5784,Hog,8556.3,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,74.03113242873673,4.3044857132276055,9.054423132701205,3,Average,-0.3857065792051807
Hog_office_Richelle,2016,chilledwater,2446778.395,Hog,9285.3,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,263.5109684124369,5.574094992968735,9.13618778344255,3,Average,0.08717204796495892
Hog_office_Richelle,2016,electricity,769399.534,Hog,9285.3,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,82.86210827867706,4.417177880190845,9.13618778344255,3,Average,-0.34373325870671156
Hog_office_Richelle,2016,steam,6983921.3495,Hog,9285.3,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,752.1481642488665,6.622933331469268,9.13618778344255,3,Average,0.4778223382138374
Hog_office_Richelle,2017,chilledwater,2454153.7993,Hog,9285.3,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,264.30527816010255,5.577104791747965,9.13618778344255,3,Average,0.08829307751120703
Hog_office_Richelle,2017,electricity,728641.086,Hog,9285.3,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,78.47254111337276,4.36274876886181,9.13618778344255,3,Average,-0.36400592357618466
Hog_office_Richelle,2017,steam,6864781.2403,Hog,9285.3,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,739.3171184883633,6.605726947290739,9.13618778344255,3,Average,0.471413648974764
Hog_office_Roger,2016,chilledwater,5930698.0876,Hog,9124.2,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,649.9965024440498,6.476966982019898,9.118685503374468,3,Average,0.4234557168902058
Hog_office_Roger,2016,electricity,2375447.491,Hog,9124.2,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,260.34583755288133,5.562010891591265,9.118685503374468,3,Average,0.08267120399575902
Hog_office_Roger,2016,steam,2926422.5773,Hog,9124.2,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,320.73196305429514,5.770605768256882,9.118685503374468,3,Average,0.16036444433854707
Hog_office_Roger,2017,chilledwater,4102571.4957,Hog,9124.2,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,449.6362964095482,6.108439025769237,9.118685503374468,3,Average,0.286193807414274
Hog_office_Roger,2017,electricity,2183189.387,Hog,9124.2,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,239.2746089520177,5.477611883777083,9.118685503374468,3,Average,0.051235952547510503
Hog_office_Roger,2017,steam,3718612.4208,Hog,9124.2,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,407.55490024330896,6.010175648129842,9.118685503374468,3,Average,0.24959463327410644
Hog_office_Rolando,2016,chilledwater,14517498.6968,Hog,18033.5,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,805.0294561122355,6.6908788681928835,9.799986418267933,3,Average,0.5031293304049728
Hog_office_Rolando,2016,electricity,1574217.0,Hog,18033.5,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,87.29403609948152,4.469282145500314,9.799986418267933,3,Average,-0.32432650590298756
Hog_office_Rolando,2016,steam,6233831.0835,Hog,18033.5,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,345.68059907949095,5.845515224668609,9.799986418267933,3,Average,0.18826521780899738
Hog_office_Rolando,2017,chilledwater,11386100.0473,Hog,18033.5,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,631.3860341752849,6.447917457056468,9.799986418267933,3,Average,0.41263593185566927
Hog_office_Rolando,2017,electricity,3861772.0,Hog,18033.5,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,214.14434247372944,5.366650285191412,9.799986418267933,3,Average,0.009907199485391148
Hog_office_Rolando,2017,steam,6054825.9469,Hog,18033.5,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,335.75434313361245,5.816379770937292,9.799986418267933,3,Average,0.17741342774863067
Hog_office_Sarah,2016,chilledwater,6553801.033,Hog,14150.2,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,463.15960431654673,6.138071712431044,9.557484037247114,3,Average,0.29723079683424364
Hog_office_Sarah,2016,electricity,3974332.7812,Hog,14150.2,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,280.8676047829713,5.637883400948269,9.557484037247114,3,Average,0.11093067613194975
Hog_office_Sarah,2016,steam,1148630.0,Hog,14150.2,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,81.17411768031546,4.396596448577395,9.557484037247114,3,Average,-0.3513990179933393
Hog_office_Sarah,2017,chilledwater,5984970.3065,Hog,14150.2,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,422.96012116436515,6.047277898394823,9.557484037247114,3,Average,0.26341373608800883
Hog_office_Sarah,2017,electricity,3957995.088,Hog,14150.2,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,279.71301380899206,5.63376412686594,9.557484037247114,3,Average,0.10939641145377549
Hog_office_Sarah,2017,steam,1416420.0,Hog,14150.2,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,100.09893853090415,4.606159082178079,9.557484037247114,3,Average,-0.2733453269369411
Hog_office_Shawna,2016,chilledwater,1157972.9512,Hog,18213.0,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,63.57947351891506,4.152290674839927,9.809890903798543,3,Average,-0.44239313778920947
Hog_office_Shawna,2016,electricity,1277025.915,Hog,18213.0,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,70.11617608301762,4.250153524667228,9.809890903798543,3,Average,-0.4059431442236871
Hog_office_Shawna,2016,steam,2739181.1673,Hog,18213.0,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,150.39703328940865,5.013278685851833,9.809890903798543,3,Average,-0.12170957383457731
Hog_office_Shawna,2017,chilledwater,976406.1522,Hog,18213.0,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,53.6103965409323,3.9817430145838175,9.809890903798543,3,Average,-0.5059153132615188
Hog_office_Shawna,2017,electricity,1219928.847,Hog,18213.0,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,66.9812138033273,4.204412189078947,9.809890903798543,3,Average,-0.42297996044979835
Hog_office_Shawna,2017,steam,2513555.0307,Hog,18213.0,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,138.00884152528414,4.927317752128671,9.809890903798543,3,Average,-0.15372658015132415
Hog_office_Shawnna,2016,electricity,3790810.921,Hog,27312.6,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,138.79348436252866,4.932987104337785,10.215103413158474,3,Average,-0.15161497342918626
Hog_office_Shawnna,2016,steam,1801535.5191,Hog,27312.6,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,65.95986903846577,4.189046512220442,10.215103413158474,3,Average,-0.42870305990593266
Hog_office_Shawnna,2017,electricity,3473002.033,Hog,27312.6,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,127.15750360639412,4.845426503940442,10.215103413158474,3,Average,-0.1842277915384957
Hog_office_Shawnna,2017,steam,1887232.1754,Hog,27312.6,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,69.09749256387163,4.235518443051146,10.215103413158474,3,Average,-0.41139412620181737
Hog_office_Sherrie,2016,electricity,371221.969,Hog,8639.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,42.96848959418478,3.760467046929063,9.06408841494228,3,Average,-0.5883317523030323
Hog_office_Sherrie,2017,electricity,354072.179,Hog,8639.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,40.98342234414427,3.7131676518699996,9.06408841494228,3,Average,-0.605948883304208
Hog_office_Shon,2016,chilledwater,1064226.0326,Hog,7837.8,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,135.7812182755365,4.911044901255819,8.966713461720573,3,Average,-0.1597875656085726
Hog_office_Shon,2016,electricity,728987.97,Hog,7837.8,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,93.00925897573298,4.5326990470764486,8.966713461720573,3,Average,-0.30070624899779147
Hog_office_Shon,2017,chilledwater,981979.3109,Hog,7837.8,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,125.28762036540866,4.830612057064151,8.966713461720573,3,Average,-0.18974557989506302
Hog_office_Shon,2017,electricity,640087.263,Hog,7837.8,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,81.66670022200107,4.402646332758178,8.966713461720573,3,Average,-0.34914567834656995
Hog_office_Simon,2016,chilledwater,449757.0248,Hog,2550.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,176.347641468005,5.172457282438983,7.844005488595896,2,Average,0.02827029353453121
Hog_office_Simon,2016,electricity,172064.0,Hog,2550.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,67.465495608532,4.211616291013509,7.844005488595896,2,Average,-0.3453613342457364
Hog_office_Simon,2017,chilledwater,422754.3177,Hog,2550.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,165.7600053717064,5.110540991477648,7.844005488595896,2,Average,0.00419358908036384
Hog_office_Simon,2017,electricity,169402.0,Hog,2550.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,66.42173776662484,4.196024378909943,7.844005488595896,2,Average,-0.35142438895660943
Hog_office_Sonny,2016,electricity,2130937.751,Hog,5837.7,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,365.03036315672273,5.899980536853414,8.67209216263222,3,Average,0.20855136604792282
Hog_office_Sonny,2016,steam,1551283.68,Hog,5837.7,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,265.73542319749214,5.582501164156008,8.67209216263222,3,Average,0.09030301018634801
Hog_office_Sonny,2017,electricity,2173767.148,Hog,5837.7,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,372.3670534628364,5.919880070658945,8.67209216263222,3,Average,0.2159631457012694
Hog_office_Sonny,2017,steam,1793320.09,Hog,5837.7,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,307.1963427377221,5.727487096052006,8.67209216263222,3,Average,0.14430446522292636
Hog_office_Sung,2016,electricity,420551.202,Hog,3328.6,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,126.34477017364658,4.839014441395803,8.110307074152626,2,Average,-0.10139194255076539
Hog_office_Sung,2017,electricity,401985.88,Hog,3328.6,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,120.76725349996997,4.793865168453547,8.110307074152626,2,Average,-0.11894864183092828
Hog_office_Sydney,2016,chilledwater,616785.5483,Hog,8094.7,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,76.19622077408675,4.333311865322077,8.998964805511473,3,Average,-0.3749699916214708
Hog_office_Sydney,2016,electricity,1077797.233,Hog,8094.7,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,133.14850865381052,4.891465111700111,8.998964805511473,3,Average,-0.16708025333000404
Hog_office_Sydney,2017,chilledwater,539741.8216,Hog,8094.7,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,66.67842188098386,4.199881390550693,8.998964805511473,3,Average,-0.4246675015084634
Hog_office_Sydney,2017,electricity,1130782.573,Hog,8094.7,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,139.6941916315614,4.939455687958045,8.998964805511473,3,Average,-0.1492056850040833
Hog_office_Terry,2016,chilledwater,9909561.1364,Hog,24854.9,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,398.6964798249037,5.988200425215911,10.120810195185335,3,Average,0.2414097425292814
Hog_office_Terry,2016,electricity,5855126.604,Hog,24854.9,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,235.57232593975434,5.462017982822852,10.120810195185335,3,Average,0.04542784875280012
Hog_office_Terry,2016,steam,3742636.6212,Hog,24854.9,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,150.57942784722528,5.014490704754944,10.120810195185335,3,Average,-0.1212581453170383
Hog_office_Terry,2017,chilledwater,9877330.3767,Hog,24854.9,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,397.39972306064396,5.984942633239376,10.120810195185335,3,Average,0.24019634544558638
Hog_office_Terry,2017,electricity,6851322.413,Hog,24854.9,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,275.65278528579876,5.619142049413443,10.120810195185335,3,Average,0.10395027300595154
Hog_office_Terry,2017,steam,5186198.2949,Hog,24854.9,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,208.65898856563493,5.340701285743664,10.120810195185335,3,Average,0.00024223607413486795
Hog_office_Thomas,2016,electricity,502646.0,Hog,2092.9,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,240.16723207033303,5.481335480982435,7.646305942995932,2,Average,0.14838034830687477
Hog_office_Thomas,2017,electricity,338900.0,Hog,2092.9,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,161.92842467389747,5.087154414599211,7.646305942995932,2,Average,-0.00490049086134991
Hog_office_Valda,2016,electricity,258428.373,Hog,5255.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,49.17387315903642,3.8953624490971968,8.567011398397097,3,Average,-0.5380886156099566
Hog_office_Valda,2017,electricity,250695.798,Hog,5255.4,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,47.702515127297644,3.8649841245398115,8.567011398397097,3,Average,-0.5494033252939896
Hog_office_Vera,2016,chilledwater,1377627.8033,Hog,8483.5,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,162.3890850828078,5.089995215387646,9.045878379482994,3,Average,-0.09313573797261043
Hog_office_Vera,2016,electricity,1010664.0,Hog,8483.5,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,119.13290505098132,4.780239719067387,9.045878379482994,3,Average,-0.20850725911350493
Hog_office_Vera,2016,steam,525344.6592999999,Hog,8483.5,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,61.92546228561324,4.125931440597672,9.045878379482994,3,Average,-0.4522108972374354
Hog_office_Vera,2017,chilledwater,1480070.1607,Hog,8483.5,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,174.4645677727353,5.161721671012059,9.045878379482994,3,Average,-0.06642050486217818
Hog_office_Vera,2017,electricity,971585.0,Hog,8483.5,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,114.52643366535038,4.740805658055948,9.045878379482994,3,Average,-0.2231948680750862
Hog_office_Vera,2017,steam,521541.095,Hog,8483.5,Office,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,61.47711380915895,4.118664972369329,9.045878379482994,3,Average,-0.45491736573528285
Hog_other_Lynette,2016,electricity,29930.5,Hog,6021.0,Other,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,4.971018103305099,1.6036246688892675,8.703008637464448,3,Top Performer,-1.3916691877050464
Hog_other_Lynette,2016,steam,253028.0,Hog,6021.0,Other,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,42.02424846371035,3.7382467960582813,8.703008637464448,3,Average,-0.5966079061519501
Hog_other_Lynette,2017,electricity,23754.8,Hog,6021.0,Other,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,3.9453246968942035,1.37253125684098,8.703008637464448,3,Top Performer,-1.4777422317361513
Hog_other_Lynette,2017,steam,221521.5,Hog,6021.0,Other,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,36.7914798206278,3.605266291755086,8.703008637464448,3,Average,-0.646137820054367
Hog_other_Noma,2016,electricity,231841.303,Hog,2568.6,Other,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,90.25979249396559,4.502692095415109,7.851116282378955,2,Average,-0.23217389992876888
Hog_other_Noma,2016,steam,717496.3454,Hog,2568.6,Other,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,279.3336235303278,5.632406850704822,7.851116282378955,2,Average,0.20712580388598148
Hog_other_Noma,2017,electricity,224880.553,Hog,2568.6,Other,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,87.54985322743909,4.472208382287727,7.851116282378955,2,Average,-0.2440277648847937
Hog_other_Noma,2017,steam,1228976.6498,Hog,2568.6,Other,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,478.4616716499261,6.170576106639662,7.851116282378955,2,Average,0.4163977405650339
Hog_other_Tobias,2016,electricity,355232.747,Hog,2220.7,Other,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,159.9643117035169,5.074950738501043,7.705577740480214,2,Average,-0.009645999646000204
Hog_other_Tobias,2017,electricity,302668.099,Hog,2220.7,Other,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,136.2940059440717,4.9148143608027635,7.705577740480214,2,Average,-0.07191646479078855
Hog_parking_Antoinette,2016,electricity,171122.0,Hog,1949.7,Parking,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,87.76837462173667,4.4747012378241084,7.575430793568413,2,Average,-0.24305839567574544
Hog_parking_Antoinette,2017,electricity,158590.0,Hog,1949.7,Parking,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,81.34071908498743,4.398646740924233,7.575430793568413,2,Average,-0.27263286817462584
Hog_parking_Bernardo,2016,chilledwater,273877.9886,Hog,7796.3,Parking,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,35.12922650488052,3.5590334479562142,8.961404541159514,3,Average,-0.6633577034111111
Hog_parking_Bernardo,2016,electricity,613987.0,Hog,7796.3,Parking,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,78.75363954696458,4.366324493107186,8.961404541159514,3,Average,-0.3626741094509467
Hog_parking_Bernardo,2016,steam,649509.4283,Hog,7796.3,Parking,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,83.30995835203879,4.422568090071182,8.961404541159514,3,Average,-0.34172562132642076
Hog_parking_Bernardo,2017,chilledwater,219011.3812,Hog,7796.3,Parking,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,28.091707758808667,3.335474435238557,8.961404541159514,3,Average,-0.7466244853355413
Hog_parking_Bernardo,2017,electricity,510485.0,Hog,7796.3,Parking,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,65.47785487987892,4.181711992037772,8.961404541159514,3,Average,-0.4314348750322683
Hog_parking_Bernardo,2017,steam,602223.7169,Hog,7796.3,Parking,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,77.24481060246526,4.346979736854285,8.961404541159514,3,Average,-0.3698792566767749
Hog_parking_Cliff,2016,electricity,924971.908,Hog,9320.8,Parking,1969.0,"Minneapolis, Minnesota",United States of America,9.878778,2846.5796,66.816666,217,33,99.23739464423656,4.597514905397932,9.140003740905732,3,Average,-0.2765649367129861
Hog_parking_Cliff,2017,electricity,875270.918,Hog,9320.8,Parking,1969.0,"Minneapolis, Minnesota",United States of America,9.237507,2958.331,56.19584,224,36,93.90512810059222,4.542284997082891,9.140003740905732,3,Average,-0.2971358663993809
