building_id,site_id,sqm,primaryspaceusage,yearbuilt,region,country
Bear_science_Eleanor,Bear,3081.3,Technology/science,1963,"Berkeley, California",United States of America
Bear_education_Pattie,Bear,8032.9,Education,2014,"Berkeley, California",United States of America
Bear_education_Wade,Bear,10552.8,Education,1958,"Berkeley, California",United States of America
Bear_lodging_Erick,Bear,6688.5,Lodging/residential,2004,"Berkeley, California",United States of America
Bear_education_Holly,Bear,722.9,Education,1910,"Berkeley, California",United States of America
Bear_education_Danna,Bear,9663.4,Education,1960,"Berkeley, California",United States of America
Bear_lodging_Dannie,Bear,2137.9,Lodging/residential,1930,"Berkeley, California",United States of America
Bear_education_Sandy,Bear,1351.0,Education,1920,"Berkeley, California",United States of America
Bear_education_Liliana,Bear,19143.0,Education,1950,"Berkeley, California",United States of America
Bear_education_Paola,Bear,12802.6,Education,1967,"Berkeley, California",United States of America
Bear_public_Lowell,Bear,12299.8,Public services,1949,"Berkeley, California",United States of America
Bear_public_Rayna,Bear,15469.7,Public services,1917,"Berkeley, California",United States of America
Bear_science_Alison,Bear,4945.6,Technology/science,1942,"Berkeley, California",United States of America
Bear_education_Austin,Bear,2031.4,Education,1911,"Berkeley, California",United States of America
Bear_education_Bob,Bear,28360.3,Education,1952,"Berkeley, California",United States of America
Bear_education_Deborah,Bear,791.2,Education,1920,"Berkeley, California",United States of America
Bear_assembly_Harry,Bear,5511.6,Entertainment/public assembly,1932,"Berkeley, California",United States of America
Bear_education_Lorie,Bear,11212.8,Education,2012,"Berkeley, California",United States of America
Bear_education_Nanette,Bear,6150.5,Education,2015,"Berkeley, California",United States of America
Bear_education_Val,Bear,16469.9,Education,1964,"Berkeley, California",United States of America
Bear_education_Thuy,Bear,25122.2,Education,1971,"Berkeley, California",United States of America
Bear_education_Deena,Bear,1716.3,Education,1923,"Berkeley, California",United States of America
Bear_public_Valorie,Bear,17598.2,Public services,1994,"Berkeley, California",United States of America
Bear_public_Jocelyn,Bear,6382.5,Public services,1930,"Berkeley, California",United States of America
Bear_education_Irene,Bear,2415.1,Education,1954,"Berkeley, California",United States of America
Bear_education_Curtis,Bear,4104.6,Education,1917,"Berkeley, California",United States of America
Bear_assembly_Roxy,Bear,1106.5,Entertainment/public assembly,1903,"Berkeley, California",United States of America
Bear_assembly_Angel,Bear,22117.0,Entertainment/public assembly,1933,"Berkeley, California",United States of America
Bear_public_Orville,Bear,2700.0,Public services,2004,"Berkeley, California",United States of America
Bear_education_Benjamin,Bear,786.2,Education,,"Berkeley, California",United States of America
Bear_education_Marie,Bear,4739.9,Education,1924,"Berkeley, California",United States of America
Bear_utility_Sidney,Bear,2176.9,Utility,1999,"Berkeley, California",United States of America
Bear_education_Merrill,Bear,3235.3,Education,1999,"Berkeley, California",United States of America
Bear_assembly_Ruby,Bear,11538.3,Entertainment/public assembly,1927,"Berkeley, California",United States of America
Bear_education_Benita,Bear,13142.2,Education,1907,"Berkeley, California",United States of America
Bear_assembly_Beatrice,Bear,2802.0,Entertainment/public assembly,1958,"Berkeley, California",United States of America
Bear_education_Mara,Bear,11903.3,Education,1966,"Berkeley, California",United States of America
Bear_education_Gavin,Bear,7158.6,Education,1917,"Berkeley, California",United States of America
Bear_assembly_Diana,Bear,121.2,Entertainment/public assembly,1995,"Berkeley, California",United States of America
Bear_lodging_Evan,Bear,17205.6,Lodging/residential,1930,"Berkeley, California",United States of America
Bear_education_Rebecca,Bear,14279.2,Education,1990,"Berkeley, California",United States of America
Bear_education_Lashanda,Bear,10945.3,Education,1959,"Berkeley, California",United States of America
Bear_education_Patricia,Bear,16996.0,Education,1963,"Berkeley, California",United States of America
Bear_education_Katy,Bear,13752.6,Education,1924,"Berkeley, California",United States of America
Bear_education_Derek,Bear,6331.0,Education,1948,"Berkeley, California",United States of America
Bear_education_Bulah,Bear,20504.0,Education,2011,"Berkeley, California",United States of America
Bear_parking_Bridget,Bear,36.0,Parking,1955,"Berkeley, California",United States of America
Bear_education_Lila,Bear,11483.9,Education,1961,"Berkeley, California",United States of America
Bear_education_Lewis,Bear,4588.3,Education,1931,"Berkeley, California",United States of America
Bear_education_Chun,Bear,4292.5,Education,1941,"Berkeley, California",United States of America
Bear_education_Destiny,Bear,5157.6,Education,1978,"Berkeley, California",United States of America
Bear_public_Arlean,Bear,12131.4,Public services,1970,"Berkeley, California",United States of America
Bear_education_Sharon,Bear,5261.7,Education,1953,"Berkeley, California",United States of America
Bear_education_Chana,Bear,3781.7,Education,1958,"Berkeley, California",United States of America
Bear_education_Yuri,Bear,3793.7,Education,1931,"Berkeley, California",United States of America
Bear_education_Wm,Bear,8679.0,Education,1948,"Berkeley, California",United States of America
Bear_education_Oscar,Bear,2186.3,Education,1906,"Berkeley, California",United States of America
Bear_education_Clint,Bear,3836.6,Education,1959,"Berkeley, California",United States of America
Bear_parking_Gordon,Bear,9154.6,Parking,1989,"Berkeley, California",United States of America
Bear_education_Herman,Bear,371.6,Education,1910,"Berkeley, California",United States of America
Bear_education_Millie,Bear,661.7,Education,1909,"Berkeley, California",United States of America
Bear_education_Alfredo,Bear,609.8,Education,1909,"Berkeley, California",United States of America
Bear_education_Bonita,Bear,389.2,Education,1929,"Berkeley, California",United States of America
Bear_education_Tara,Bear,733.9,Education,1923,"Berkeley, California",United States of America
Bear_education_Santos,Bear,1349.3,Education,1964,"Berkeley, California",United States of America
Bear_assembly_Jose,Bear,3361.2,Entertainment/public assembly,1966,"Berkeley, California",United States of America
Bear_education_Alvaro,Bear,10181.1,Education,1994,"Berkeley, California",United States of America
Bear_education_Lidia,Bear,2824.3,Education,,"Berkeley, California",United States of America
Bear_education_Marsha,Bear,10304.7,Education,1941,"Berkeley, California",United States of America
Bear_assembly_Genia,Bear,24256.1,Entertainment/public assembly,1923,"Berkeley, California",United States of America
Bear_education_Wilton,Bear,28273.4,Education,2006,"Berkeley, California",United States of America
Bear_education_Iris,Bear,5456.5,Education,1923,"Berkeley, California",United States of America
Bear_lodging_Esperanza,Bear,8078.8,Lodging/residential,1942,"Berkeley, California",United States of America
Bear_education_Zandra,Bear,14372.7,Education,2009,"Berkeley, California",United States of America
Bear_education_Fannie,Bear,10788.0,Education,1996,"Berkeley, California",United States of America
Bear_education_Leonel,Bear,6988.9,Education,1993,"Berkeley, California",United States of America
Bear_education_Shelley,Bear,22378.8,Education,1962,"Berkeley, California",United States of America
Bear_parking_Bruce,Bear,28441.3,Parking,2007,"Berkeley, California",United States of America
Bear_education_Augusta,Bear,14017.9,Education,1959,"Berkeley, California",United States of America
Bear_education_Chad,Bear,39101.5,Education,1930,"Berkeley, California",United States of America
Bear_education_Laurette,Bear,4079.4,Education,1912,"Berkeley, California",United States of America
Bear_education_Elise,Bear,20664.8,Education,1964,"Berkeley, California",United States of America
Lamb_other_Minerva,Lamb,522.0,Other,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_other_Katharina,Lamb,536.0,Other,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Emery,Lamb,10133.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Corliss,Lamb,2887.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Zita,Lamb,642.0,Entertainment/public assembly,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Jerry,Lamb,1037.0,Entertainment/public assembly,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Ethel,Lamb,3854.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Cesar,Lamb,1422.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Steven,Lamb,506.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Dudley,Lamb,2588.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Isa,Lamb,690.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Eugenia,Lamb,1187.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Dillon,Lamb,5313.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Kurt,Lamb,683.0,Entertainment/public assembly,1945,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Elinor,Lamb,4598.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Dorathy,Lamb,815.0,Entertainment/public assembly,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Ossie,Lamb,1119.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Alden,Lamb,811.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Theresa,Lamb,990.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Delilah,Lamb,2887.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Walter,Lamb,1460.0,Entertainment/public assembly,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Nicole,Lamb,642.0,Entertainment/public assembly,1945,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Cherie,Lamb,4392.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Tawana,Lamb,882.0,Entertainment/public assembly,1945,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Tasha,Lamb,443.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_health_Ken,Lamb,1716.0,Healthcare,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_lodging_Burt,Lamb,705.0,Lodging/residential,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_industrial_Venessa,Lamb,588.0,Manufacturing/industrial,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_industrial_Willard,Lamb,965.0,Manufacturing/industrial,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Louis,Lamb,3373.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Bertie,Lamb,13908.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_lodging_Harley,Lamb,1587.0,Lodging/residential,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_industrial_Enrique,Lamb,358.0,Manufacturing/industrial,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_industrial_Carla,Lamb,8426.0,Manufacturing/industrial,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_public_Nyla,Lamb,657.0,Public services,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_public_Grace,Lamb,5664.9,Public services,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_public_Vania,Lamb,4032.0,Public services,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_public_Gracie,Lamb,915.0,Public services,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_public_Angeline,Lamb,3889.0,Public services,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_public_Bradly,Lamb,1892.0,Public services,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_food_Sylvia,Lamb,3280.0,Food sales and service,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Dorothy,Lamb,5960.0,Entertainment/public assembly,,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_William,Lamb,732.0,Office,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Peggy,Lamb,432.0,Office,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Velma,Lamb,14165.0,Office,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Vasiliki,Lamb,25087.0,Office,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Jo,Lamb,1542.0,Office,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Kent,Lamb,1200.0,Office,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Donita,Lamb,972.0,Office,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Maggie,Lamb,1134.0,Office,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Corine,Lamb,501.0,Office,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Caitlin,Lamb,3365.0,Office,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Anthony,Lamb,633.0,Office,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Gerardo,Lamb,4859.0,Office,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Stefani,Lamb,1063.0,Office,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Joanna,Lamb,1103.0,Office,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Raymond,Lamb,1805.0,Office,1945,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Kerry,Lamb,3962.0,Office,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Callie,Lamb,689.0,Office,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_office_Bertha,Lamb,5336.0,Office,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Queen,Lamb,522.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Ruben,Lamb,1578.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Manuel,Lamb,2844.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Mae,Lamb,11247.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Princess,Lamb,1769.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Bettye,Lamb,2692.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Aldo,Lamb,736.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Lucas,Lamb,1737.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Freddy,Lamb,1205.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Moses,Lamb,1295.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Sara,Lamb,8711.0,Education,1945,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Phil,Lamb,1014.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Sabrina,Lamb,1065.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Darrel,Lamb,11954.9,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Isabelle,Lamb,2253.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Norris,Lamb,3211.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Logan,Lamb,2152.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Rick,Lamb,1584.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Gabriel,Lamb,2193.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Gabrielle,Lamb,2572.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Kayla,Lamb,2418.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Hubert,Lamb,1047.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Harold,Lamb,1188.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Dolly,Lamb,2154.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Antonio,Lamb,9516.0,Education,1945,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Lawrence,Lamb,2143.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Hellen,Lamb,1123.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Daniel,Lamb,1432.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Renae,Lamb,6993.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Wilbert,Lamb,2215.0,Education,1945,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Salvador,Lamb,2570.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Sylvester,Lamb,2132.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Dwayne,Lamb,1391.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Marc,Lamb,811.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Stefan,Lamb,2151.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Hui,Lamb,3462.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Randal,Lamb,2678.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Bert,Lamb,2403.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Maxwell,Lamb,2635.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Sunny,Lamb,1691.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Junior,Lamb,11285.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Augustine,Lamb,2939.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Terina,Lamb,14868.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Camille,Lamb,6382.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Ira,Lamb,1048.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Nathan,Lamb,2937.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Lemuel,Lamb,1589.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Williams,Lamb,8255.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Hilary,Lamb,1281.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Armando,Lamb,11200.9,Education,1945,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Ellen,Lamb,2061.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Domitila,Lamb,12924.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Maritza,Lamb,2815.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Faith,Lamb,1597.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Patsy,Lamb,2991.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Eula,Lamb,2927.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Nichol,Lamb,4373.0,Education,1945,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Mckenzie,Lamb,11710.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Wanda,Lamb,1086.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Debby,Lamb,2961.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Hillary,Lamb,2238.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Larissa,Lamb,2555.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Fred,Lamb,2708.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Carlton,Lamb,3323.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Rodrigo,Lamb,6149.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Marty,Lamb,1201.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Heidi,Lamb,2164.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Jane,Lamb,2777.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Garry,Lamb,3157.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Alina,Lamb,1877.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Felipe,Lamb,9005.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Vaughn,Lamb,2619.0,Education,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Luz,Lamb,14474.9,Education,2013,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Leopoldo,Lamb,3984.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Robin,Lamb,8794.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Kasha,Lamb,2335.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Traci,Lamb,1374.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Lazaro,Lamb,8866.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Philomena,Lamb,12732.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Willetta,Lamb,3528.0,Education,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Chet,Lamb,1078.0,Education,1945,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Emilie,Lamb,1303.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_education_Felicia,Lamb,2182.0,Education,1966,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Librada,Lamb,2957.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Rosa,Lamb,1132.0,Entertainment/public assembly,1976,"Cardiff, Cymru / Wales",United Kingdom
Lamb_assembly_Katelyn,Lamb,4519.0,Entertainment/public assembly,1919,"Cardiff, Cymru / Wales",United Kingdom
Lamb_warehouse_Allan,Lamb,1457.0,Warehouse/storage,1966,"Cardiff, Cymru / Wales",United Kingdom
Peacock_education_Anita,Peacock,1255.3,Education,,"Princeton, New Jersey",United States of America
Peacock_office_Burl,Peacock,1661.0,Office,,"Princeton, New Jersey",United States of America
Peacock_office_Glenn,Peacock,2179.3,Office,,"Princeton, New Jersey",United States of America
Peacock_education_Patience,Peacock,2836.4,Education,,"Princeton, New Jersey",United States of America
Peacock_office_Norman,Peacock,3044.1,Office,,"Princeton, New Jersey",United States of America
Peacock_lodging_Francesca,Peacock,3338.6,Lodging/residential,,"Princeton, New Jersey",United States of America
Peacock_education_Pasquale,Peacock,3343.6,Education,,"Princeton, New Jersey",United States of America
Peacock_office_Jonathon,Peacock,3482.5,Office,,"Princeton, New Jersey",United States of America
Peacock_public_Linda,Peacock,3592.7,Public services,,"Princeton, New Jersey",United States of America
Peacock_education_Yolanda,Peacock,3675.1,Education,,"Princeton, New Jersey",United States of America
Peacock_office_Ronda,Peacock,3840.3,Office,,"Princeton, New Jersey",United States of America
Peacock_office_Julian,Peacock,3913.9,Office,,"Princeton, New Jersey",United States of America
Peacock_lodging_Chloe,Peacock,4120.4,Lodging/residential,,"Princeton, New Jersey",United States of America
Peacock_education_Bianca,Peacock,4349.1,Education,,"Princeton, New Jersey",United States of America
Peacock_lodging_Terrie,Peacock,4367.1,Lodging/residential,,"Princeton, New Jersey",United States of America
Peacock_lodging_Nova,Peacock,4507.6,Lodging/residential,,"Princeton, New Jersey",United States of America
Peacock_office_Dara,Peacock,4644.2,Office,,"Princeton, New Jersey",United States of America
Peacock_assembly_Socorro,Peacock,4880.6,Entertainment/public assembly,,"Princeton, New Jersey",United States of America
Peacock_education_Shelly,Peacock,4984.3,Education,,"Princeton, New Jersey",United States of America
Peacock_office_Naomi,Peacock,5072.2,Office,,"Princeton, New Jersey",United States of America
Peacock_education_Robbie,Peacock,5416.9,Education,,"Princeton, New Jersey",United States of America
Peacock_assembly_Russ,Peacock,5440.6,Entertainment/public assembly,,"Princeton, New Jersey",United States of America
Peacock_office_Annie,Peacock,6021.8,Office,,"Princeton, New Jersey",United States of America
Peacock_office_Major,Peacock,6507.1,Office,,"Princeton, New Jersey",United States of America
Peacock_education_Joshua,Peacock,7054.0,Education,,"Princeton, New Jersey",United States of America
Peacock_education_Forest,Peacock,7178.0,Education,,"Princeton, New Jersey",United States of America
Peacock_education_Dustin,Peacock,7462.4,Education,,"Princeton, New Jersey",United States of America
Peacock_lodging_James,Peacock,7702.7,Lodging/residential,,"Princeton, New Jersey",United States of America
Peacock_lodging_Erica,Peacock,8144.0,Lodging/residential,,"Princeton, New Jersey",United States of America
Peacock_lodging_Mathew,Peacock,8669.1,Lodging/residential,,"Princeton, New Jersey",United States of America
Peacock_lodging_Matthew,Peacock,8686.4,Lodging/residential,,"Princeton, New Jersey",United States of America
Peacock_office_Elton,Peacock,9694.9,Office,,"Princeton, New Jersey",United States of America
Peacock_office_Effie,Peacock,9723.9,Office,,"Princeton, New Jersey",United States of America
Peacock_lodging_Wes,Peacock,9828.3,Lodging/residential,,"Princeton, New Jersey",United States of America
Peacock_assembly_Dena,Peacock,10065.0,Entertainment/public assembly,,"Princeton, New Jersey",United States of America
Peacock_lodging_Sergio,Peacock,10498.0,Lodging/residential,,"Princeton, New Jersey",United States of America
Peacock_education_Ophelia,Peacock,11226.0,Education,,"Princeton, New Jersey",United States of America
Peacock_lodging_Lou,Peacock,11895.7,Lodging/residential,,"Princeton, New Jersey",United States of America
Peacock_education_Karyn,Peacock,12016.4,Education,,"Princeton, New Jersey",United States of America
Peacock_assembly_Mamie,Peacock,13295.3,Entertainment/public assembly,,"Princeton, New Jersey",United States of America
Peacock_education_Lyle,Peacock,17727.5,Education,,"Princeton, New Jersey",United States of America
Peacock_education_Weldon,Peacock,22419.7,Education,,"Princeton, New Jersey",United States of America
Peacock_education_Gilberto,Peacock,23225.8,Education,,"Princeton, New Jersey",United States of America
Peacock_education_Lucie,Peacock,23876.1,Education,,"Princeton, New Jersey",United States of America
Peacock_lodging_Jamaal,Peacock,25900.9,Lodging/residential,,"Princeton, New Jersey",United States of America
Peacock_public_Kelvin,Peacock,37324.1,Public services,,"Princeton, New Jersey",United States of America
Peacock_education_Karl,Peacock,44381.9,Education,,"Princeton, New Jersey",United States of America
Moose_education_Dennis,Moose,6000.0,Education,1923,"Ottawa, Ontario",Canada
Moose_education_Sasha,Moose,8000.0,Education,1911,"Ottawa, Ontario",Canada
Moose_education_Ricardo,Moose,14000.0,Education,,"Ottawa, Ontario",Canada
Moose_education_Omar,Moose,31000.0,Education,1938,"Ottawa, Ontario",Canada
Moose_education_Lori,Moose,14000.0,Education,1964,"Ottawa, Ontario",Canada
Moose_education_Gladys,Moose,67999.9,Education,1969,"Ottawa, Ontario",Canada
Moose_education_Maria,Moose,35999.9,Education,1960,"Ottawa, Ontario",Canada
Moose_education_Marlon,Moose,21000.0,Education,1965,"Ottawa, Ontario",Canada
Moose_education_Clark,Moose,70999.9,Education,1979,"Ottawa, Ontario",Canada
Moose_education_Rene,Moose,37999.9,Education,1970,"Ottawa, Ontario",Canada
Moose_education_Leland,Moose,48999.9,Education,1976,"Ottawa, Ontario",Canada
Moose_education_Marina,Moose,6000.0,Education,1955,"Ottawa, Ontario",Canada
Moose_education_Abbie,Moose,45000.0,Education,1952,"Ottawa, Ontario",Canada
Moose_education_Florence,Moose,26999.9,Education,1995,"Ottawa, Ontario",Canada
Moose_education_Diane,Moose,16999.9,Education,1962,"Ottawa, Ontario",Canada
Gator_office_Carrie,Gator,24987.5,Office,,,
